stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,26.92,0,0,0,0,0,0,23.39,0,40.58
12hpf,41.83,0,0,3.59,10.27,8,0,61.7,7.85,36.23
14hpf,36.96,0,0,0,9.51,2.87,0,45.54,5.47,77.4
16hpf,51.42,3.49,0,3.31,13.29,1.61,0,33.36,17.41,93.06
19hpf,63.51,0,0,0,1.64,1.88,0,11.95,0,35.6
24hpf,25.6,0.85,1.13,0,2.86,8.37,0,1.83,7.38,17.46
2dpf,298.71,7.29,24.2,36.98,112.42,305.47,25.65,16.52,100.07,208.64
3dpf,616.39,7.77,4.83,18.04,15.68,217.77,3.3,0,11.74,42.78
5dpf,100.99,7.9,29.93,44.7,16.95,245.31,17.61,13.37,46.07,204.75
10dpf,523.43,30.64,47.1,58.25,37.31,344.85,26.23,3.15,48.96,119.84
