stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,1.69,0,0,0,0,0,0
2dpf,2.33,0,2.73,0,0,1.21,6.55
3dpf,0.59,0.34,0,1.43,0,0,0.57
5dpf,0,0,0,0.55,0.94,0,1.09
10dpf,3.66,0.38,0,1.27,0,0,0
