stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10193.17,8.56,0,0,141.86,19.52,0,15.8,512.81,983.26
12hpf,8795.83,74.01,2.34,27.91,671.49,34.15,15.89,46.41,499.35,953.01
14hpf,3831.38,82.68,66.81,237.41,402.46,142.66,183.76,70.65,329.01,540.58
16hpf,1055.45,85.46,11.76,29.79,183.61,107.47,109.33,20.22,110.8,147.11
19hpf,1662.58,12.96,0,13.67,118.56,68.46,44.23,6.07,8.38,52.33
24hpf,2070.88,12.33,9.52,49.5,248.05,157.7,37.03,8.17,77.04,82.67
2dpf,2247.25,15.61,61.95,95.43,683.88,1311.95,137.16,12.12,287.22,228.69
3dpf,7953.45,27.38,24.15,46.62,131.65,1728.35,57,0,91.02,72.03
5dpf,797.06,40.39,73.82,149.86,134.54,1792.37,123.83,53.55,167.42,372.77
10dpf,2808.52,43.13,69.52,67.09,68.32,1061.88,71.81,1.3,64.93,55.89
