stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.88,0,0
2dpf,1.65,0,0,1.46,1.27,0.65,0.91,0.61,1.81
3dpf,0.29,0,0,0.32,0.47,0,0,0,1.1
5dpf,0.99,0.62,0.35,0,0,0,0,0,2.1
10dpf,0.96,0,0,0,0,0,0,0.42,0
