stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.55,0,0,0,9.55,2.19,0,0
3dpf,1.26,0.9,0,0,26.94,1.35,1.09,0
5dpf,1.21,8.68,0.76,1.28,110.38,2.25,7.94,2.63
10dpf,0,26.34,0,0,33.13,0,0.94,0.99
