stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.86
2dpf,2.58,0.78,4.5,0,0
3dpf,5.08,0,0.68,0,0
5dpf,1.97,0,0.63,0,0
10dpf,13.14,0,0.93,1.01,0
