stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0.92,0,0,0,0,0
3dpf,1.72,0,0.52,0,0.39,0,0
5dpf,0,0.84,0,0.73,0.49,1.11,0.32
10dpf,3.15,0,0,0,0,0,0
