stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,8.72
12hpf,0,0,0,0,0,0,0,0,0,2
14hpf,0,0,0,0,0,0,0,0,0,7.61
16hpf,17.09,6.3,0,10.26,13.54,5.47,3.93,5.46,20.12,22.1
19hpf,0,0,0,1.84,0,0,0,2.08,0,18.25
24hpf,0.89,0,0,5.36,7.72,12.01,0.86,0,1.73,16.43
2dpf,43.38,21.44,3.76,53.4,11.11,36.37,3.59,0,18.9,107.42
3dpf,61.93,138.07,3.09,197.24,2.29,46.87,1.75,0,5.38,16.06
5dpf,52.22,151.47,24.62,395.06,13.41,203.6,13.6,5.37,30.82,120.38
10dpf,47.34,150.15,3.04,392.35,1.33,45.21,4.81,0,6.65,11.66
