stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,1.84,0
24hpf,3.51,0,0,0.87,0,0,0,0,0.87
2dpf,1.87,0,0,0,13.61,12.88,0,0.73,6.32
3dpf,165.88,1.23,0.31,1.97,1.19,24.59,0,0,0.47
5dpf,8.11,0.86,0.89,3.5,1.61,76.02,0.65,1.16,9.49
10dpf,441.68,0,0.68,3.94,1.72,124.11,0,6.06,1.54
