stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.86,0,0,0,0,0,0
16hpf,7.79,0,6.21,0,0,0,0
19hpf,2.42,0,0,0,0,0,0
24hpf,9.87,0,0.87,0.91,0,0,0
2dpf,22.28,0,0.72,9.2,2.12,3.02,1.69
3dpf,82.93,0,0,2.27,6.74,1.12,0
5dpf,4.4,0.71,0,0.44,3.41,1.06,1.57
10dpf,39.93,0,0,0,0.43,0,0.67
