stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,9.78,0,0,0,0,0,7.32
16hpf,5.21,0,0,11.07,0,0,0,0,0,31.73
19hpf,16.34,0,0,35.66,0,0,0,0,0,113.65
24hpf,53.71,0,0,1.07,0,0,1.26,0,2.34,146.14
2dpf,145.44,4.05,5.3,56.45,9.76,28.1,4.34,11.11,17.68,214.49
3dpf,143.56,134.55,2.83,64.86,1.86,16.03,0,0,3.49,96.23
5dpf,13.2,226.18,59.14,109.37,1.69,49.56,0,13.41,5.94,336.95
10dpf,441.35,498.57,35.14,87.06,0.38,42.14,0,0,11.09,41.26
