stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,34572.2,925.19,121.29,0,7235.63,455.5,0,801.77,14427.17,11835.8
12hpf,42106.33,1593.36,190.32,1318.81,13063.53,2222.03,106.03,1356.04,19869.37,13230.31
14hpf,24365.53,374.95,989.92,1386.4,5638.12,1891.91,362.61,384.51,9060.56,7232.99
16hpf,24623.16,964.16,1353.19,1303.27,8310.27,2774.01,775.54,718.77,9554.2,10312.64
19hpf,39327.81,287.35,416.82,786.53,4320.64,1816.29,763.09,258.91,2767.78,8876.76
24hpf,40677.9,630.35,4965.92,2035.48,10269.36,3780.38,1050.43,141.35,5192.18,5959.45
2dpf,12941.13,342.87,816.86,1474.18,7709.34,7446.36,1083.34,150.12,2641.26,3634.18
3dpf,19932.02,216.31,433.01,314.88,391.1,4797.3,215.42,0.71,431.51,850.96
5dpf,3201.11,240.17,1250.34,1276.32,1002.41,8184.92,697.16,374.51,1524.06,5475.39
10dpf,10981.19,408.71,1348.53,672.13,278.41,4729.95,323.99,9.25,647.23,1054.89
