stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.93,0,0,0,0,0,0,0,0
2dpf,123.37,3.83,0.94,5.79,18.65,23.36,13.33,6.44,15.74
3dpf,378.47,1.4,4.28,3.58,0.51,10.92,8.23,0,1.91
5dpf,59.01,12.74,32.53,7.86,2.75,30.54,42.74,8.37,29.16
10dpf,472.97,11.35,67.44,6.41,1.34,20.12,7.25,0.93,21.39
