stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,14.48,1.19,0,1.98
3dpf,2.07,0,0,20.13,0,0,0
5dpf,1.88,1.1,0.39,11.48,0,0,0
10dpf,2.31,0,0,18.24,0,1.95,0
