stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,1.86,0,0,0,0,0,0,0,0,0
24hpf,9.94,0,0,0,0,1.35,0,0,0,0
2dpf,51.99,1.79,5.13,0.94,11.67,21.96,6.44,1.09,0.93,5.9
3dpf,610.93,3.52,0.7,0.7,1.83,41.38,0.29,0,1.66,0.77
5dpf,15.98,3.41,4.37,4.23,9.19,40.5,3.11,0.81,4.31,6.6
10dpf,395.24,0.6,1.9,1.16,0.65,32.69,0,0,1.22,0.41
