stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.71,0,0.56,1.27,2.39,0,0,1.42
3dpf,1.2,0.52,0.76,0,1.26,0,0,0.39
5dpf,0,0,1.24,0,1.67,4.73,0,1.5
10dpf,2.53,3.48,0.44,1.29,1.31,7.69,1.37,0.58
