stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,2.44,0,0,0,0,0,0,0,0
24hpf,0,1.36,0,0,0,0,0,0,0
2dpf,6.67,0,0.65,2.25,4.07,7.19,0,0.76,1.33
3dpf,3.7,0.43,0.84,0,0.88,6.82,0.3,0.39,0.38
5dpf,7.16,1.08,0.36,0,0.31,9.39,0.66,0.34,4.26
10dpf,4.21,0,2.04,0,1.5,4.63,0,2.14,0.45
