stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0,0,1.04
3dpf,2.8,7.86,0,0,0.4,0,0,0,0
5dpf,7.35,9.94,1.18,0.61,11.64,0.78,0.78,2.17,0.69
10dpf,5.07,135.48,0.41,0,2.49,0.86,0,0.44,0.5
