stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.46,0,2.86,0,0,0,2.37,0,34.94
3dpf,3.65,0,0.43,0,0,0,0,0,4.66
5dpf,9.7,10.92,4.81,7.52,1.77,9.21,0.69,0.37,87.17
10dpf,15.3,16.59,1.38,0.82,0.42,0.8,0,0,22.56
