stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,1.89,0.48,0.77,0.7,1.32,4.19
3dpf,0.33,0,0,0.66,0,0,0
5dpf,1.45,0,0,1.92,0,0,1.36
10dpf,3.36,0,0,0.43,0,0,0.54
