stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,1.57,0,0,1.7,0,0,0
2dpf,4.88,0,0,2.14,4.61,0.5,0
3dpf,21.61,0.82,0.43,0.9,4.41,0.74,0
5dpf,1.47,0,1.73,0,2.6,0.74,0
10dpf,3.49,0,1.16,0,7.42,0,0.55
