stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,1.67,0,0,0,0,0,0,0,0
2dpf,10.99,0,1.07,3.47,8.74,0,0,7.82,0.49
3dpf,2.51,0,0,0.9,6.89,0,0,0,0
5dpf,6.48,0.38,1.62,2,36.57,7.81,1.9,4.16,3.93
10dpf,5.64,1.42,0,0.57,18.37,0,0,1.85,0
