stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0.52,0,1.48
3dpf,1.86,0,0,0.37,3.4,0,0.73,0.41
5dpf,6.03,0,1.07,0,0,0,0,0.95
10dpf,0.56,0.56,0,0,0.72,0,0,1.73
