stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,0.88
2dpf,8.88,1.38,0,2.04,10.43,1.94,0,1.29,175.28
3dpf,13.69,0.47,0.77,0.7,8.2,0,0,0,3.39
5dpf,2.38,1.11,1.8,0.85,10.81,0,0.42,1.64,156.22
10dpf,15.21,0.56,1.26,0,5.81,0,0,0.69,3.16
