stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,32.76,0,8.74,0,0,10.05,0,9.55,17.98,0
12hpf,61.67,31.32,1.83,0,5.7,0,0,10.81,53.43,16.26
14hpf,51.74,0,4.98,0,4.98,2.91,2.29,0,14.58,15.51
16hpf,20.69,31.22,0,0,19.17,0,4.28,2.31,11.62,8.26
19hpf,31.35,0,0,0,0,0,1.5,0,6.99,2.6
24hpf,23.32,1.88,4.16,0,0,1.36,2.09,0,12.11,4.27
2dpf,134.67,11.77,11.41,27,30.66,51.38,18.32,1.12,22.53,23.22
3dpf,79.54,13.75,1.32,19.89,2.04,16.24,2.12,0,3.5,7.7
5dpf,48.68,6.27,29.8,72.96,11.36,101.52,6.21,5.54,31.39,91.62
10dpf,174.4,30.41,21.05,44.75,12.06,201.71,15.39,0.59,50.36,36.84
