stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,8.62,0,0,0,0,0,393.42,9.57
12hpf,197.65,5.4,5.76,5.74,8.54,2.13,0,32.36,1017.88,8.86
14hpf,47.76,2.43,0,0,9.88,0,2.56,10.32,451.43,3.16
16hpf,17.99,1.68,0,5.17,1.95,0,0,3.86,235.27,14.69
19hpf,21.99,0,0,0,1.53,2.53,0,0,10.38,5.14
24hpf,19.13,1.83,2.14,5.65,0,6.99,0,0,23.63,3.03
2dpf,323.29,0,24.82,49.45,48.11,147.67,29.96,6.64,63.54,87.22
3dpf,997.45,5.84,37.97,23.44,29.39,332.46,9.18,0,16.22,43.99
5dpf,134.59,10.39,99.74,72.17,18.27,357.2,39.23,14.12,40.18,232.37
10dpf,513.29,14.35,75.46,27.7,7.97,162.71,11.59,0,41.4,42.92
