stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,37.71,0,0,0,0,0,3.48
16hpf,0,45.44,0,0,0,0,0,0
24hpf,0,9.1,0,0,0,0,0,0
2dpf,0,0,0.95,0,0,0,0,0
3dpf,2.24,0,0,0,0.34,0,0,0
5dpf,5.27,0,0.84,0.29,1.43,0.64,0,0
10dpf,5.33,0.45,0.4,0.65,0.98,1.17,0.39,0.71
