stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,21.76,0,0
12hpf,0,1.91,0,0,0,0,0,0,0,0
14hpf,0,0,0,0,0,0,0,0,0,7.16
16hpf,2.66,0,20.63,2.66,0,0,0,0,1.65,3.38
19hpf,7.45,0,0,8.26,0,0,0,1.57,0,14.03
24hpf,7.74,0,5.98,30.06,1.82,0,0,0,1.79,5.2
2dpf,57.68,6.5,3.25,101.63,19.91,11.53,1.51,0,6.17,57.34
3dpf,166.93,7.81,0,31.56,3.39,28.37,0,0,1.02,22.46
5dpf,14.36,5.44,2.31,94.68,2.43,35.72,2.44,0.87,1.72,124.15
10dpf,62.14,0.7,0.53,101.23,6.22,18.8,0,0,0,21.78
