stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,1.86,0,0,0,0
24hpf,0.81,0,0,0,0,0,0,0
2dpf,31.87,2.31,0,14.84,7.57,1.55,5.48,3.57
3dpf,49.18,0,0,0.79,10.65,0,0.29,1.91
5dpf,5.34,0.3,0.31,0.47,5.59,0,1.17,2.82
10dpf,6.61,0.43,0.58,0.9,0.63,0,0,0
