stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.77,5.15,0.61,1,4.02,0,0,4.91
3dpf,0,0.66,0,0.79,10.84,0,0,1.73
5dpf,1.4,16.08,0,1.38,11.11,0.34,1.48,20.03
10dpf,0.87,9.18,0,0.55,3.84,0,0,5.15
