stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0.84,0,0,0,0,0,0,0
2dpf,20.24,1.89,0.75,3.24,9.71,0,1.8,1.72
3dpf,19.04,0,0,0,1.39,0,0.3,0
5dpf,6.83,0,0,0,3.55,0.42,0.75,0.37
10dpf,14.71,0,0,0,0.64,0,0,0
