stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,1.64,0,0,0,0
24hpf,0,0,0,1.17,0,0,2.99,0
2dpf,7.54,0.69,0,0,0,0,4.19,0
3dpf,2.17,0,0.33,0,0.34,0,0.98,0
5dpf,2.05,0,2.53,0.71,1.02,0.29,2.16,1.03
10dpf,1.3,0.51,1.47,0,0,0,0.43,0
