stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,35.38,0,0,0,0,0,0,0
16hpf,0,12.19,2.34,0,0,0,0,0,0
19hpf,1.57,0,0,0,0,0,0,0,0
24hpf,1.34,0,0,0,0,0,0,0,49.85
2dpf,21,1.9,22.67,1.71,2.92,0,1.76,0,80.6
3dpf,10.79,27.99,16.88,0.33,6.09,0,0,0,46.78
5dpf,8.95,28.08,19.54,0.45,11.45,0,0.73,2.59,148.88
10dpf,12.26,50.23,18.78,0,7.8,2.31,0,0.74,157.72
