stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,2.37,0,0,0,0,0,0,0
14hpf,29.48,0,0,0,0,0,0,0
16hpf,45.56,0,0,4.13,0,0,0,0
19hpf,60.22,0,0,0,0,0,0,0
24hpf,41.14,0,0,0,0,0,0.92,1.52
2dpf,47.48,0,0,3.72,3.26,1.68,0,0
3dpf,155.06,2.02,0.42,0,1,0,0,0
5dpf,22.75,0.47,0.39,1.03,1.14,0.74,0,0
10dpf,28.15,1.23,0,0,1.13,0,0.41,0
