stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,15.85,0,58.63
12hpf,55.42,0,0,0,54.48,46.96,0,437.48,3.85,170.45
14hpf,0,11.41,0,0,16.23,8.62,0,97.91,0,194.89
16hpf,86.03,24.1,0,0,49.15,67.51,0,334.84,1.89,283.75
19hpf,90.48,2.73,0,9.48,28.86,43.26,3.95,161.02,0,186.19
24hpf,125.39,15.54,1.86,11.45,163.49,100.69,49.8,201.77,49.51,283.26
2dpf,1100.28,112.28,149.02,175.32,365.23,1286.21,279.18,247,54.46,366.99
3dpf,791.26,121.37,39.12,185.15,55.57,3270.19,204.04,9.86,15.75,290.62
5dpf,1382.87,287.19,117.24,474.53,117.54,3644.6,350.56,324.39,126.85,1347.71
10dpf,1073.08,254.98,83.95,345.46,116.88,2265.26,254.77,20.17,187.19,322.11
