stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,272.47,0,0,0,8.47,8.34,0,8.48,218.58,18.03
12hpf,941.12,30.54,1.77,29.35,207.5,49.66,1.95,88.89,619.72,201.56
14hpf,221.17,2.25,5.14,7.65,29.47,19.69,5.97,0,124.9,24.14
16hpf,437.88,13.93,37.98,28.21,129.11,58.64,8.98,15.05,275.18,117.06
19hpf,205.24,7.05,9.77,1.85,15.41,11.49,3.96,1.57,34.8,31.81
24hpf,339.04,0.95,82.86,0.84,39.18,28.44,16.49,0.94,82.34,32.38
2dpf,321.92,22.48,14.58,31.08,87.85,186.45,24.97,4.23,73.82,48.03
3dpf,388.93,6.89,4.19,4.7,6.34,69.41,8.82,0,13.29,13.39
5dpf,52.98,3.08,26.37,18.1,17.95,128.92,9.14,4.86,47.65,73.39
10dpf,186.85,13.35,17.59,10.72,7.14,105.71,11.77,0.4,44.21,23.26
