stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
10hpf,0,0,0,0,9.11
2dpf,0,0,0,0,1.13
3dpf,1.26,0,0,1.06,0.36
5dpf,0.73,0.43,0,0,2.28
10dpf,1.72,0,0.54,0,0
