stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.56,0,0.87,0.84,0,0,0,0
3dpf,4.29,0,0,0,0.7,0,0.54,0.62
5dpf,1.88,1.24,0.55,2.39,0,0,0.83,0.75
10dpf,6.73,0,0,0.84,0,0.91,0.69,0
