stage,central_nervous_system,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,9.54,0,0,0,8.89,0
12hpf,0,0,0,0,2.18,0
14hpf,0,0,0,0,10.2,0
16hpf,0,0,0,0,2.15,0
19hpf,0,0,0,0,1.71,0
24hpf,0,0,0,0,1.83,0
2dpf,2.1,0.52,4.22,14.61,0,0.97
3dpf,0,0,2.49,0,0,0
5dpf,0.51,0,2.51,34.58,0,0
10dpf,0,0,0,0.4,0,0
