stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,5.28
3dpf,1.19,0.38,0,0,0.45,0,8.97
5dpf,0,0,0.63,0.49,2.82,0.9,22.46
10dpf,0,0,0,0,0.43,1.1,17.44
