stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,2.43
2dpf,0,0,0,0,1.99,0,0,7.09
3dpf,1.08,0,0.7,1.12,1.28,0,0,1.69
5dpf,0.42,0.59,0,0,2.65,0.66,0.36,21.42
10dpf,0.7,0,0,0,0,0,0,11.86
