stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.81,1.19,1.56,2.11,8.15,0.58,3.13
3dpf,0.53,0,0,0,0,0,0.39
5dpf,1.06,0,0,1.13,0,0,0
