stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
2dpf,0,1.2,0,0.94
3dpf,0.39,1.05,0.34,0.3
5dpf,0,1.18,0,0.97
10dpf,0,14.2,0,0
