stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1.77,0,0,0,0,0,0,0,0
2dpf,17.97,0.6,1.35,3.96,16.72,11.38,0.5,6.28,4.24
3dpf,19.59,0,0,0,4.42,9.48,0,1.19,0
5dpf,1.83,0,0.5,0.91,0,9.74,2.5,1.95,2.26
10dpf,9.42,1.69,0.83,0.8,1.58,13,2.22,2.46,2.07
