stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5623.82,116.89,10.64,0,873.27,68.49,0,196.58,1928.86,2004.33
12hpf,7397.54,203.15,69.11,243.13,1680.08,327.38,18.29,463.28,3197.8,2380.15
14hpf,7253.89,96.9,282.83,404.66,1511.84,817.04,136.89,141,2514.5,2190.53
16hpf,7502.21,266.51,680.76,443.1,2517.75,1111.19,299.55,344.66,3024.28,2967.78
19hpf,7054.64,48.74,269.6,213.59,1018.03,494.45,306.09,80.09,894.71,1801.16
24hpf,7850.14,140.36,1815.63,315.56,1668.68,865.02,501.34,41.25,3244.87,1402.72
2dpf,2301.76,127.6,150.62,193.84,878.21,1498.61,312.78,58.62,499.88,467.02
3dpf,2981.35,103.55,57.06,74.08,65.53,845.72,48.26,0,88.11,167.08
5dpf,630.22,94.48,279.43,298.28,147.54,2390.31,184.76,168.79,397.06,1242.95
10dpf,1629.78,183.71,291.36,340.06,130.92,2506.64,101.59,2.16,272.14,242.41
