stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.48,0,0,0,0.56,2.32,0,6.14
3dpf,2.8,2.89,0,0,1.19,0,0,0
5dpf,0,55.65,0.62,0.62,2.75,0,0,5.06
10dpf,6.1,312.05,2.3,0,1.71,0,5.7,3.1
