stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,358.86,0,0,0,158.57,18.81,0,18.37,156.54,177.5
12hpf,507.09,35.04,19.29,32.37,263.23,52.99,0,63.94,165.33,156
14hpf,1491.58,38.91,29.2,97.97,294.67,173.95,24.57,54.66,184.46,530.39
16hpf,2412.6,147.88,108.59,140.38,746.48,334.27,69.57,135.88,628.64,1238.91
19hpf,3299.88,54.23,19.65,117.05,488.81,161.28,90.31,56.44,154.44,1001.31
24hpf,3414.04,120.31,124.27,268.86,1329.92,531.97,160.32,40.1,835.38,961.83
2dpf,2850.49,52.18,81.37,417.52,1437.95,2494.35,336.1,93.78,826.32,1236.24
3dpf,5416.43,91.57,40.59,182.19,333.27,4087.91,76.15,0.8,230.33,649.36
5dpf,1727.25,191.2,201.22,928.69,426.62,6276.58,286.01,315.16,657.27,4002.2
10dpf,2691.12,133.46,128.32,549.67,200.98,2644.39,142.99,3.65,245.17,379.83
