stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,43.48,0,0,0,8.47,0,0,0,27.12,0
12hpf,94.98,0,7.73,3.86,11.02,0,2.43,4.26,47.48,16.25
14hpf,27.83,0,4.55,0,2.52,2.87,0,0,13.82,2.41
16hpf,105.59,2.67,16.6,1.67,21.91,7.82,3.48,1.87,80.78,30.78
19hpf,23.82,0,0,2.27,0,1.76,1.67,0,0,1.99
24hpf,40.16,0,3.85,0,9.25,0,0,0,11.03,3.09
2dpf,200.08,4.81,11.67,6.6,62.76,70.86,9.28,0.57,37.63,22.22
3dpf,256.23,2.53,1.54,1.41,4.84,34.59,2.48,0,5.55,6.3
5dpf,30.11,3.65,16.76,9.77,6.16,71.51,5.99,2.29,12.42,27.63
10dpf,107.99,5.58,10.98,7.21,6.74,39.72,3.63,0.71,4.91,12.16
