stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.48,0.54,2.14,0,3.64
3dpf,0,0.29,0,0.63,0,0,0
5dpf,1.18,0,0.47,0,0.49,1.05,1.06
10dpf,0,0,0,0,1.55,0,1.85
