stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,32.6,0,0,0,0,0,0,0,8.52,0
12hpf,51.92,10.11,11.84,5.56,17.88,2.04,1.95,4.22,5.82,35.55
14hpf,12.02,0,0,2.48,3.04,0,0,0,0,3.3
16hpf,13.06,1.84,0,1.76,8.01,0,1.66,0,0,15.68
19hpf,20.28,0,0,0,3.39,0,0,0,0,3.47
24hpf,15.51,0,0.89,2.17,10.7,0,0,0,0,0.85
2dpf,132.06,0.98,1.08,9.03,66.79,94,9.09,0.71,25.01,36.75
3dpf,147.48,2.35,1.93,3.89,8.74,91.92,3.05,0,3.5,7.31
5dpf,46.57,2.37,1.48,13.92,13.34,151.44,10.73,5.71,20.12,47.4
10dpf,70.91,2.73,1.97,2.89,5.05,39.95,6.91,0,8.36,6.55
