stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.29,0,0,0,2.31,0,0,0
3dpf,1.62,1.14,0,0,0,0,0,0
5dpf,0,3.8,1.01,0.32,2.5,1.78,1.07,2.73
10dpf,0.53,2.01,0,0.49,0,0,0,0
