stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,8.16,0,0
2dpf,0,0.89,3.48,2.57,7.02,92.6,1.2,0.52
3dpf,3.09,0,1.71,0.59,15.09,0,0,0.73
5dpf,0.97,0,1.39,0,16.4,5.69,2.79,0
10dpf,6.64,0,2.52,0,5.5,1.04,2.65,0.61
