stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,111.05,0,0,0,83.3,0,0,77.62,5018.26,19.48
12hpf,308.04,13.64,3.61,130.54,140.22,3.9,0,69.66,9401.87,32.99
14hpf,141.6,0,2.39,44.71,66.7,0,2.55,12.6,4550.17,8.91
16hpf,115.72,8.23,14,0,10.96,0,0,23.14,3597.91,52.05
19hpf,24.08,0,8.81,0,5.3,0,0,10.48,1030.98,1.51
24hpf,72.66,0,3.78,7.32,3.49,0.93,0.87,5.09,652.43,3.09
2dpf,372.12,0,9.54,11.26,37.31,59.55,14.78,1.32,10.78,32.88
3dpf,1694.32,3.99,6.77,5.12,7.71,63.34,2.52,0,4,8.31
5dpf,164.53,9.07,44.47,25.92,13.52,124.95,13.78,2.59,17.5,45.37
10dpf,3563.4,17.56,46.76,37.57,7.05,61.82,4.42,0,17.18,13
