stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.78,0,0,0,0,0,0,0,0
2dpf,49.75,0,0,0,6.64,0,0,0,2.23
3dpf,117.52,0,0,0,4.29,0,0,0.61,0
5dpf,313.73,0.53,0.39,0.63,12.59,1.92,1.47,3.19,12.49
10dpf,56.68,0,0,0,2.27,0,0,0,0
