stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.8,0,0,0,0,0,0,0,0
24hpf,1.74,0,0,0,0,0,0,0,0
2dpf,21.95,0,0.5,8.04,4.78,15.02,12.91,7.24,9.02
3dpf,154.83,3.86,0,9.33,4.69,25.3,0,1.94,7.78
5dpf,11.81,3.04,6.68,22.54,1.3,38.18,8.01,12.12,19.54
10dpf,181.59,3.71,5.45,26.9,5.01,21.51,3.26,10.4,5.06
