stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,17.38,0,0,0,0,8.72
12hpf,61.44,10.71,0,8.47,28.17,0,0,0,30.64,19.22
14hpf,22.12,0,0,0,10.72,5.3,0,0,2.92,7.23
16hpf,79.32,4.68,3.12,3.49,42.87,5.64,0,2.69,34.89,14.61
19hpf,22.92,0,0,3.38,3.63,0,0,0,0,7.04
24hpf,86.51,2.97,8.82,2.61,46.12,8.55,4.28,0,5.21,7.82
2dpf,175.19,1.45,28.56,28.67,159.41,74.5,16.89,0.86,28.28,38.3
3dpf,119.08,3.2,3.62,5.5,7.62,56.23,3.47,0,3.98,9.08
5dpf,62.27,2.53,33.65,26.76,27.94,174.23,11.81,4.58,30.02,69.1
10dpf,98.69,6.98,17.69,12.01,3.9,77.57,5.64,0,9.95,13.99
