stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,1.21,0,0.49,0,0.74
3dpf,0.31,4.01,0,0.47,0.31,0,0.59
5dpf,0.43,7.89,0,0.39,0,1.22,0
10dpf,0,1.42,0,0,0,0,1.17
