stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,191.59
12hpf,0,0,0,0,0,0,0,199.29
14hpf,2.31,0,0,0,0,0,0,133.86
16hpf,0,0,0,0,0,0,0,156.82
19hpf,1.58,0,0,0,0,0,0,0
24hpf,0.93,0,0,0,0,0,1.27,106.87
2dpf,2.41,0,0,2.13,0.95,0,0,12.04
3dpf,8.01,0.52,0,0,1.18,0,0,1.58
5dpf,5.12,2.57,1.85,11.28,8.2,1.23,1.52,5.87
10dpf,18.36,4.24,6.44,18.33,0.93,0,0.43,4.18
