stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,0.86,0,0,0,0.36,0,0
5dpf,0,0.93,0.49,0,2.08,0.42,10.3
10dpf,4.45,0.68,0.38,1.82,4.28,0,0
