stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.42,0,0.76,0.64,1.55,0.61,0
3dpf,77.35,0,0,0,0,0,0
5dpf,0,0,0,2.83,0,0,1.98
10dpf,26.2,0.94,0,0.55,0,0,0
