stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3841.03,85.8,0,0,652.76,75.37,0,89.16,1217.28,1045.72
12hpf,4809.61,106.49,10.12,93.26,1095.68,175.68,12.55,117.2,1544.87,1276.78
14hpf,3477.4,37.63,138.24,146.7,712.79,273.88,54.29,50.14,1068.9,775.77
16hpf,2779.21,108.93,139.45,154.18,753.66,295.4,58.2,64.45,946.33,828.79
19hpf,2249.26,11.93,15.14,32.72,183.52,88.32,44.15,1.65,173.49,298.37
24hpf,2359.78,41.06,94.8,49.05,447.45,208.1,66.56,4.27,356.48,224.36
2dpf,1174.5,39.84,87.05,122.26,523.45,781.76,109.64,15.38,291.66,324.97
3dpf,2322.26,24.95,25.98,41.44,47.95,580.48,24.68,0.53,68.72,99.68
5dpf,357.79,36.33,126.07,147.98,79.75,843.62,71.36,43.37,173.64,570.6
10dpf,893.72,57.17,135.3,89.79,40.2,644.42,46.3,0.92,110.94,149.33
