stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,2.17,0,0,0,0,0,0
19hpf,0,2.2,0,0,0,0,0,0
24hpf,0,4.61,0,0,0,0,0,0
2dpf,5.22,13.39,0,1.12,11.62,16.52,7.34,2.59
3dpf,1.76,24.08,0,0,5.45,15.91,7.29,0
5dpf,3.34,129.72,1,8.62,0.66,19.04,11.67,4.54
10dpf,2.15,76.64,0,1.35,0,4.67,5.1,0
