stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,20.03,0
14hpf,0,0,0,0,0,0,12.85,0
16hpf,0,0,0,0,0,0,10.54,0
19hpf,0,0,0,0,0,0,5.17,0
24hpf,0,0,0,0,0,0,3.39,0
2dpf,6.47,0,0,4.66,11.05,1.16,18.12,4.08
3dpf,5.68,0,0.97,1.88,9.28,0,7.74,0.34
5dpf,6.84,0,0.37,2.07,19.17,0,25.98,2.26
10dpf,5.93,0.56,1.16,0.78,6.53,0,20.7,0
