stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.93,0,0,0,63.75,0,0,0,0
2dpf,11.21,0,0,0.93,16.56,3.8,1.3,1.62,0.77
3dpf,16.38,0,0,0,30.59,0.77,0,0.6,1.44
5dpf,0,0,1.14,0,100.74,9.9,0,0,1.97
10dpf,46.31,24.75,2.02,3.2,229.2,18.04,1.45,8.46,0.46
